/root/miniconda3/envs/Sampling_env/lib/python3.10/site-packages/hydra/_internal/hydra.py:119: UserWarning: Future Hydra versions will no longer change working directory at job runtime by default.
See https://hydra.cc/docs/1.2/upgrades/1.1_to_1.2/changes_to_job_working_dir/ for more information.
  ret = run_job(
Found 1 CUDA devices.
NVIDIA A100 80GB PCIe 	 Memory: 79.25GB
{'SHELL': '/bin/bash', 'COREPACK_ENABLE_AUTO_PIN': '0', 'KUBERNETES_SERVICE_PORT_HTTPS': '443', 'NVIDIA_VISIBLE_DEVICES': 'void', 'CLEANUP_22A05E3C_HEAD_SSH_PORT_22_TCP_PROTO': 'tcp', 'COLORTERM': 'truecolor', 'KUBERNETES_SERVICE_PORT': '443', 'VSCODE_DEBUGPY_ADAPTER_ENDPOINTS': '/root/.vscode-server/extensions/ms-python.debugpy-2025.18.0-linux-x64/.noConfigDebugAdapterEndpoints/endpoint-2cc974af6afc822c.txt', 'TERM_PROGRAM_VERSION': '1.112.0', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT_22_TCP_ADDR': '10.43.118.187', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_SERVICE_HOST': '10.43.185.213', 'CONDA_EXE': '/root/miniconda3/bin/conda', '_CE_M': '', 'CLEANUP_22A05E3C_HEAD_SSH_PORT_22_TCP_ADDR': '10.43.55.118', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT_22_TCP': 'tcp://10.43.185.213:22', 'CLEANUP_22A05E3C_HEAD_SSH_PORT': 'tcp://10.43.55.118:22', 'TMUX': '/tmp/tmux-0/default,135677,0', 'HOSTNAME': 'sungmin-cluster-ef307c6f-head', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT': 'tcp://10.43.118.187:22', 'CLAUDE_MAX_COST_PER_USER': '1000.0', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT_22_TCP_PORT': '22', 'SKYPILOT_IN_CLUSTER_CONTEXT_NAME': 'ssh-azure-vm6', 'PYDEVD_DISABLE_FILE_VALIDATION': '1', 'CLAUDE_MAX_TURNS': '50', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_SERVICE_PORT': '22', 'PWD': '/home/RESEARCH/Stein_ASBS', 'LOGNAME': 'root', 'CONDA_PREFIX': '/root/miniconda3/envs/Claude_bot', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT_22_TCP_PORT': '22', 'BUNDLED_DEBUGPY_PATH': '/root/.vscode-server/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy', 'CLEANUP_22A05E3C_HEAD_SSH_SERVICE_HOST': '10.43.55.118', 'NoDefaultCurrentDirectoryInExePath': '1', 'VSCODE_GIT_ASKPASS_NODE': '/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/node', 'CLAUDE_TIMEOUT_SECONDS': '900', 'CLAUDECODE': '1', 'MOTD_SHOWN': 'pam', 'HOME': '/root', 'CLAUDE_AGENT_SDK_VERSION': '0.1.48', 'LANG': 'C.UTF-8', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT_22_TCP': 'tcp://10.43.118.187:22', 'TELEGRAM_BOT_TOKEN': '8648398608:AAGQsB8Woq3WZ7Fsxu8UV_MtuTyKYeGhDP0', 'KUBERNETES_PORT_443_TCP': 'tcp://10.43.0.1:443', 'APPROVED_DIRECTORY': '/home', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'PYTHONSTARTUP': '/root/.vscode-server/data/User/workspaceStorage/7aee286f/ms-python.python/pythonrc.py', 'SSL_CERT_DIR': '/usr/lib/ssl/certs', 'CLAUDE_CODE_ENABLE_FINE_GRAINED_TOOL_STREAMING': '1', 'CONDA_PROMPT_MODIFIER': '(Claude_bot) ', 'GIT_ASKPASS': '/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/extensions/git/dist/askpass.sh', 'CLEANUP_22A05E3C_HEAD_SSH_SERVICE_PORT': '22', 'CLEANUP_22A05E3C_HEAD_SSH_PORT_22_TCP': 'tcp://10.43.55.118:22', 'SSH_CONNECTION': '10.42.0.106 57298 10.42.0.106 22', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT_22_TCP_PROTO': 'tcp', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT_22_TCP_PROTO': 'tcp', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT_22_TCP_ADDR': '10.43.185.213', 'VSCODE_GIT_ASKPASS_EXTRA_ARGS': '', 'CLAUDE_MAX_COST_PER_REQUEST': '1000.0', 'VSCODE_PYTHON_AUTOACTIVATE_GUARD': '1', 'CLEANUP_22A05E3C_HEAD_SSH_PORT_22_TCP_PORT': '22', 'CLAUDE_CODE_SSE_PORT': '17341', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'SKYPILOT_POD_NODE_TYPE': 'head', 'TERM': 'xterm-256color', 'PYTHON_BASIC_REPL': '1', '_CE_CONDA': '', 'LESSOPEN': '| /usr/bin/lesspipe %s', 'USER': 'root', 'TMUX_PANE': '%0', 'VSCODE_GIT_IPC_HANDLE': '/tmp/vscode-git-9938d24ba2.sock', 'CONDA_SHLVL': '1', 'SHLVL': '1', 'GIT_EDITOR': 'true', 'KUBERNETES_PORT_443_TCP_PROTO': 'tcp', 'SKYPILOT_POD_MEMORY_BYTES_LIMIT': '16000000000', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_SERVICE_PORT': '22', 'KUBERNETES_PORT_443_TCP_ADDR': '10.43.0.1', 'OTEL_EXPORTER_OTLP_METRICS_TEMPORALITY_PREFERENCE': 'delta', 'CONDA_PYTHON_EXE': '/root/miniconda3/bin/python', 'ALLOWED_USERS': '8610757705', 'LC_CTYPE': 'C.UTF-8', 'SSL_CERT_FILE': '/usr/lib/ssl/certs/ca-certificates.crt', 'SSH_CLIENT': '10.42.0.106 57298 22', 'CONDA_DEFAULT_ENV': 'Claude_bot', 'CLAUDE_CODE_ENTRYPOINT': 'sdk-py', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_SERVICE_HOST': '10.43.118.187', 'NVIDIA_CTK_LIBCUDA_DIR': '/usr/lib/x86_64-linux-gnu', 'SKYPILOT_POD_CPU_CORE_LIMIT': '4', 'KUBERNETES_SERVICE_HOST': '10.43.0.1', 'KUBERNETES_PORT': 'tcp://10.43.0.1:443', 'KUBERNETES_PORT_443_TCP_PORT': '443', 'VSCODE_GIT_ASKPASS_MAIN': '/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/extensions/git/dist/askpass-main.js', 'BROWSER': '/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/bin/helpers/browser.sh', 'PATH': '/root/miniconda3/envs/Claude_bot/bin:/root/miniconda3/condabin:/root/.vscode-server/data/User/globalStorage/github.copilot-chat/debugCommand:/root/.vscode-server/data/User/globalStorage/github.copilot-chat/copilotCli:/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/bin/remote-cli:/root/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/root/.vscode-server/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/scripts/noConfigScripts', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT': 'tcp://10.43.185.213:22', 'TELEGRAM_BOT_USERNAME': 'claudecodebotskypilotbot', 'OLDPWD': '/home', 'TERM_PROGRAM': 'vscode', 'VSCODE_IPC_HOOK_CLI': '/tmp/vscode-ipc-30fbb495-edfd-4c73-871e-2177725a4d4a.sock', '_': '/usr/bin/nohup', 'CUDA_MODULE_LOADING': 'LAZY'}
job dir: /home/RESEARCH/Stein_ASBS/adjoint_samplers/utils
Not using distributed mode
Saving cfg to cfg.yaml
{'project': 'adjoint_sampler', 'train_itr_per_epoch': 100, 'init_stage': 'adjoint', 'seed': 0, 'clip_grad_norm': False, 'checkpoint': None, 'save_freq': 100, 'skip_eval': False, 'timesteps': {'t0': 0.0, 't1': 1.0, 'steps': '${nfe}', 'rescale_t': '${rescale_t}'}, 'resample_batch_size': 512, 'train_batch_size': 512, 'eval_batch_size': 2000, 'num_eval_samples': '${eval_batch_size}', 'dim': 2, 'n_particles': 1, 'spatial_dim': 2, 'energy': {'_target_': 'adjoint_samplers.energies.viz_energies.Grid25Energy', 'dim': '${dim}'}, 'evaluator': {'_target_': 'adjoint_samplers.components.generic_evaluator.GenericEnergyEvaluator'}, 'source': {'_target_': 'adjoint_samplers.utils.dist_utils.Delta', 'dim': '${dim}'}, 'ref_sde': {'_target_': 'adjoint_samplers.components.sde.VESDE', 'sigma_max': '${sigma_max}', 'sigma_min': '${sigma_min}'}, 'controller': {'_target_': 'adjoint_samplers.components.model.FourierMLP', 'dim': '${dim}', 'num_layers': 4, 'channels': 64, 'activation': {'_target_': 'torch.nn.GELU'}, 'last_bias_init': {'_target_': 'torch.nn.init.zeros_', '_partial_': True}, 'last_weight_init': {'_target_': 'torch.nn.init.zeros_', '_partial_': True}}, 'state_cost': {'_target_': 'adjoint_samplers.components.state_cost.ZeroGradStateCost'}, 'term_cost': {'_target_': 'adjoint_samplers.components.term_cost.ScoreGradTermCost', 'max_grad_E_norm': '${max_grad_E_norm}'}, 'adjoint_matcher': {'_target_': 'adjoint_samplers.components.matcher.AdjointVEMatcher', 'grad_state_cost': {'_target_': 'adjoint_samplers.components.state_cost.ZeroGradStateCost'}, 'buffer': {'_target_': 'adjoint_samplers.components.buffer.BatchBuffer', 'buffer_size': '${adjoint_matcher.buffer_size}'}, 'buffer_size': 10000, 'duplicates': 10, 'resample_size': 1000, 'num_epochs_per_stage': '${num_epochs}', 'optim': {'lr': 0.001, 'weight_decay': 0}}, 'exp_name': 'grid25_as', 'nfe': 100, 'sigma_max': 6, 'sigma_min': 0.01, 'rescale_t': None, 'num_epochs': 3000, 'max_grad_E_norm': 50, 'use_wandb': False, 'eval_freq': 200, 'shared_dir': '/checkpoint', 'distributed': False, 'rank': 0, 'world_size': 1}
Instantiating energy...
Instantiating source...
/root/miniconda3/envs/Sampling_env/lib/python3.10/site-packages/torch/distributions/distribution.py:56: UserWarning: <class 'adjoint_samplers.utils.dist_utils.Delta'> does not define `arg_constraints`. Please set `arg_constraints = {}` or initialize the distribution with `validate_args=False` to turn off validation.
  warnings.warn(
Instantiating model...
Instantiating grad of costs...
Instantiating adjoint matcher...
Instantiating optimizer...
Instantiating writer...
Instantiating evaluator...
Starting from 0/3000 epochs...
[adjoint | ep=0000] loss=297.0111 | gpu=19MiB(rsv=24MiB) | dt=1.0s | t=21:52:19
[adjoint | ep=0001] loss=31505600.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:20
[adjoint | ep=0002] loss=3529888000.0000 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:52:21
[adjoint | ep=0003] loss=1616692864.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:22
[adjoint | ep=0004] loss=137099395072.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:22
[adjoint | ep=0005] loss=5069820928.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:23
[adjoint | ep=0006] loss=18388879360.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:24
[adjoint | ep=0007] loss=24324890624.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:24
[adjoint | ep=0008] loss=21891801088.0000 | gpu=19MiB(rsv=24MiB) | dt=0.9s | t=21:52:25
[adjoint | ep=0009] loss=30439008256.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:26
[adjoint | ep=0010] loss=30415284224.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:27
[adjoint | ep=0011] loss=28892612608.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:27
[adjoint | ep=0012] loss=51623215104.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:28
[adjoint | ep=0013] loss=1799335837696.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:29
[adjoint | ep=0014] loss=266091872256.0000 | gpu=19MiB(rsv=24MiB) | dt=0.9s | t=21:52:29
[adjoint | ep=0015] loss=260640342016.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:30
[adjoint | ep=0016] loss=270666170368.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:31
[adjoint | ep=0017] loss=231935508480.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:31
[adjoint | ep=0018] loss=249171902464.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:32
[adjoint | ep=0019] loss=223210946560.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:33
[adjoint | ep=0020] loss=224383303680.0000 | gpu=19MiB(rsv=24MiB) | dt=0.9s | t=21:52:34
[adjoint | ep=0021] loss=234362568704.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:34
[adjoint | ep=0022] loss=219186167808.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:35
[adjoint | ep=0023] loss=241537695744.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:36
[adjoint | ep=0024] loss=218738556928.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:36
[adjoint | ep=0025] loss=225230929920.0000 | gpu=19MiB(rsv=24MiB) | dt=0.9s | t=21:52:37
[adjoint | ep=0026] loss=219331264512.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:38
[adjoint | ep=0027] loss=223214813184.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:39
[adjoint | ep=0028] loss=226108719104.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:39
[adjoint | ep=0029] loss=216419549184.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:40
[adjoint | ep=0030] loss=227632447488.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:41
[adjoint | ep=0031] loss=180393951232.0000 | gpu=19MiB(rsv=24MiB) | dt=0.9s | t=21:52:41
[adjoint | ep=0032] loss=119905599488.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:42
[adjoint | ep=0033] loss=18266667008.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:43
[adjoint | ep=0034] loss=20407764992.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:43
[adjoint | ep=0035] loss=18601709568.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:44
[adjoint | ep=0036] loss=19903784960.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:45
[adjoint | ep=0037] loss=18269407232.0000 | gpu=19MiB(rsv=24MiB) | dt=0.9s | t=21:52:46
[adjoint | ep=0038] loss=9008422912.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:46
[adjoint | ep=0039] loss=781062464.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:47
[adjoint | ep=0040] loss=463236096.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:48
[adjoint | ep=0041] loss=72561584.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:48
[adjoint | ep=0042] loss=74898016.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:49
[adjoint | ep=0043] loss=73729248.0000 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:52:50
[adjoint | ep=0044] loss=76492448.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:51
[adjoint | ep=0045] loss=76326632.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:51
[adjoint | ep=0046] loss=75738312.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:52
[adjoint | ep=0047] loss=1993088896.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:53
[adjoint | ep=0048] loss=11197755.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:53
[adjoint | ep=0049] loss=4327028.0000 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:52:54
[adjoint | ep=0050] loss=4749317.5000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:55
[adjoint | ep=0051] loss=4005826.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:55
[adjoint | ep=0052] loss=4420722.5000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:56
[adjoint | ep=0053] loss=4212885.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:57
[adjoint | ep=0054] loss=3095725604864.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:57
[adjoint | ep=0055] loss=8716789760.0000 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:52:58
[adjoint | ep=0056] loss=9236861952.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:52:59
[adjoint | ep=0057] loss=10290150400.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:00
[adjoint | ep=0058] loss=9833392128.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:00
[adjoint | ep=0059] loss=10732396544.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:01
[adjoint | ep=0060] loss=9232648192.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:02
[adjoint | ep=0061] loss=9815267328.0000 | gpu=19MiB(rsv=24MiB) | dt=0.9s | t=21:53:03
[adjoint | ep=0062] loss=10592812032.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:03
[adjoint | ep=0063] loss=10050086912.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:04
[adjoint | ep=0064] loss=9423908864.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:05
[adjoint | ep=0065] loss=11677732864.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:05
[adjoint | ep=0066] loss=10886963200.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:06
[adjoint | ep=0067] loss=10590830592.0000 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:53:07
[adjoint | ep=0068] loss=10912111616.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:07
[adjoint | ep=0069] loss=10643825664.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:08
[adjoint | ep=0070] loss=10176704512.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:09
[adjoint | ep=0071] loss=9970145280.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:10
[adjoint | ep=0072] loss=8886104064.0000 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:10
[adjoint | ep=0073] loss=5959518208.0000 | gpu=19MiB(rsv=24MiB) | dt=0.9s | t=21:53:11
[adjoint | ep=0074] loss=953643.3750 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:12
[adjoint | ep=0075] loss=938240.1875 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:12
[adjoint | ep=0076] loss=933146.6250 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:13
[adjoint | ep=0077] loss=932026.8125 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:14
[adjoint | ep=0078] loss=910811.1875 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:14
[adjoint | ep=0079] loss=883440.2500 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:53:15
[adjoint | ep=0080] loss=412420.1562 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:16
[adjoint | ep=0081] loss=84374.1719 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:17
[adjoint | ep=0082] loss=61564.5195 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:17
[adjoint | ep=0083] loss=52709.5195 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:18
[adjoint | ep=0084] loss=48132.9141 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:53:19
[adjoint | ep=0085] loss=47936.8203 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:19
[adjoint | ep=0086] loss=41415.7188 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:20
[adjoint | ep=0087] loss=35610.5625 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:21
[adjoint | ep=0088] loss=31637.6250 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:21
[adjoint | ep=0089] loss=25164.1680 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:22
[adjoint | ep=0090] loss=17450.2695 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:53:23
[adjoint | ep=0091] loss=14977.3135 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:24
[adjoint | ep=0092] loss=11038.9072 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:24
[adjoint | ep=0093] loss=7430.0796 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:25
[adjoint | ep=0094] loss=5375.2471 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:26
[adjoint | ep=0095] loss=5073.1348 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:26
[adjoint | ep=0096] loss=4767.0396 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:53:27
[adjoint | ep=0097] loss=4294.1890 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:28
[adjoint | ep=0098] loss=3979.9353 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:28
[adjoint | ep=0099] loss=3713.9634 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:29
[adjoint | ep=0100] loss=3042.7073 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:30
Periodic save @ epoch 100 (save_freq=100)
[adjoint | ep=0101] loss=2423.7922 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:31
[adjoint | ep=0102] loss=2260.8503 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:53:31
[adjoint | ep=0103] loss=2057.9209 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:32
[adjoint | ep=0104] loss=1806.2351 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:33
[adjoint | ep=0105] loss=1414.4298 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:33
[adjoint | ep=0106] loss=1244.6775 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:34
[adjoint | ep=0107] loss=1194.0483 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:35
[adjoint | ep=0108] loss=1120.2280 | gpu=19MiB(rsv=24MiB) | dt=0.8s | t=21:53:36
[adjoint | ep=0109] loss=1062.6661 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:36
[adjoint | ep=0110] loss=1021.5797 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:37
[adjoint | ep=0111] loss=990.4777 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:38
[adjoint | ep=0112] loss=959.4339 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:38
[adjoint | ep=0113] loss=952.9278 | gpu=19MiB(rsv=24MiB) | dt=0.7s | t=21:53:39
