/root/miniconda3/envs/Sampling_env/lib/python3.10/site-packages/hydra/_internal/hydra.py:119: UserWarning: Future Hydra versions will no longer change working directory at job runtime by default.
See https://hydra.cc/docs/1.2/upgrades/1.1_to_1.2/changes_to_job_working_dir/ for more information.
  ret = run_job(
Found 1 CUDA devices.
NVIDIA A100 80GB PCIe 	 Memory: 79.25GB
{'SHELL': '/bin/bash', 'COREPACK_ENABLE_AUTO_PIN': '0', 'KUBERNETES_SERVICE_PORT_HTTPS': '443', 'NVIDIA_VISIBLE_DEVICES': 'void', 'CLEANUP_22A05E3C_HEAD_SSH_PORT_22_TCP_PROTO': 'tcp', 'COLORTERM': 'truecolor', 'KUBERNETES_SERVICE_PORT': '443', 'VSCODE_DEBUGPY_ADAPTER_ENDPOINTS': '/root/.vscode-server/extensions/ms-python.debugpy-2025.18.0-linux-x64/.noConfigDebugAdapterEndpoints/endpoint-2cc974af6afc822c.txt', 'TERM_PROGRAM_VERSION': '1.112.0', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT_22_TCP_ADDR': '10.43.118.187', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_SERVICE_HOST': '10.43.185.213', 'CONDA_EXE': '/root/miniconda3/bin/conda', '_CE_M': '', 'CLEANUP_22A05E3C_HEAD_SSH_PORT_22_TCP_ADDR': '10.43.55.118', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT_22_TCP': 'tcp://10.43.185.213:22', 'CLEANUP_22A05E3C_HEAD_SSH_PORT': 'tcp://10.43.55.118:22', 'TMUX': '/tmp/tmux-0/default,135677,0', 'HOSTNAME': 'sungmin-cluster-ef307c6f-head', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT': 'tcp://10.43.118.187:22', 'CLAUDE_MAX_COST_PER_USER': '1000.0', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT_22_TCP_PORT': '22', 'SKYPILOT_IN_CLUSTER_CONTEXT_NAME': 'ssh-azure-vm6', 'PYDEVD_DISABLE_FILE_VALIDATION': '1', 'CLAUDE_MAX_TURNS': '50', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_SERVICE_PORT': '22', 'PWD': '/home/RESEARCH/Stein_ASBS', 'LOGNAME': 'root', 'CONDA_PREFIX': '/root/miniconda3/envs/Claude_bot', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT_22_TCP_PORT': '22', 'BUNDLED_DEBUGPY_PATH': '/root/.vscode-server/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy', 'CLEANUP_22A05E3C_HEAD_SSH_SERVICE_HOST': '10.43.55.118', 'NoDefaultCurrentDirectoryInExePath': '1', 'VSCODE_GIT_ASKPASS_NODE': '/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/node', 'CLAUDE_TIMEOUT_SECONDS': '900', 'CLAUDECODE': '1', 'MOTD_SHOWN': 'pam', 'HOME': '/root', 'CLAUDE_AGENT_SDK_VERSION': '0.1.48', 'LANG': 'C.UTF-8', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT_22_TCP': 'tcp://10.43.118.187:22', 'TELEGRAM_BOT_TOKEN': '8648398608:AAGQsB8Woq3WZ7Fsxu8UV_MtuTyKYeGhDP0', 'KUBERNETES_PORT_443_TCP': 'tcp://10.43.0.1:443', 'APPROVED_DIRECTORY': '/home', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'PYTHONSTARTUP': '/root/.vscode-server/data/User/workspaceStorage/7aee286f/ms-python.python/pythonrc.py', 'SSL_CERT_DIR': '/usr/lib/ssl/certs', 'CLAUDE_CODE_ENABLE_FINE_GRAINED_TOOL_STREAMING': '1', 'CONDA_PROMPT_MODIFIER': '(Claude_bot) ', 'GIT_ASKPASS': '/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/extensions/git/dist/askpass.sh', 'CLEANUP_22A05E3C_HEAD_SSH_SERVICE_PORT': '22', 'CLEANUP_22A05E3C_HEAD_SSH_PORT_22_TCP': 'tcp://10.43.55.118:22', 'SSH_CONNECTION': '10.42.0.106 57298 10.42.0.106 22', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT_22_TCP_PROTO': 'tcp', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_PORT_22_TCP_PROTO': 'tcp', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT_22_TCP_ADDR': '10.43.185.213', 'VSCODE_GIT_ASKPASS_EXTRA_ARGS': '', 'CLAUDE_MAX_COST_PER_REQUEST': '1000.0', 'VSCODE_PYTHON_AUTOACTIVATE_GUARD': '1', 'CLEANUP_22A05E3C_HEAD_SSH_PORT_22_TCP_PORT': '22', 'CLAUDE_CODE_SSE_PORT': '17341', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'SKYPILOT_POD_NODE_TYPE': 'head', 'TERM': 'xterm-256color', 'PYTHON_BASIC_REPL': '1', '_CE_CONDA': '', 'LESSOPEN': '| /usr/bin/lesspipe %s', 'USER': 'root', 'TMUX_PANE': '%0', 'VSCODE_GIT_IPC_HANDLE': '/tmp/vscode-git-9938d24ba2.sock', 'CONDA_SHLVL': '1', 'SHLVL': '1', 'GIT_EDITOR': 'true', 'KUBERNETES_PORT_443_TCP_PROTO': 'tcp', 'SKYPILOT_POD_MEMORY_BYTES_LIMIT': '16000000000', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_SERVICE_PORT': '22', 'KUBERNETES_PORT_443_TCP_ADDR': '10.43.0.1', 'OTEL_EXPORTER_OTLP_METRICS_TEMPORALITY_PREFERENCE': 'delta', 'CONDA_PYTHON_EXE': '/root/miniconda3/bin/python', 'ALLOWED_USERS': '8610757705', 'LC_CTYPE': 'C.UTF-8', 'SSL_CERT_FILE': '/usr/lib/ssl/certs/ca-certificates.crt', 'SSH_CLIENT': '10.42.0.106 57298 22', 'CONDA_DEFAULT_ENV': 'Claude_bot', 'CLAUDE_CODE_ENTRYPOINT': 'sdk-py', 'M2_TRAIN_2ED0EEBF_HEAD_SSH_SERVICE_HOST': '10.43.118.187', 'NVIDIA_CTK_LIBCUDA_DIR': '/usr/lib/x86_64-linux-gnu', 'SKYPILOT_POD_CPU_CORE_LIMIT': '4', 'KUBERNETES_SERVICE_HOST': '10.43.0.1', 'KUBERNETES_PORT': 'tcp://10.43.0.1:443', 'KUBERNETES_PORT_443_TCP_PORT': '443', 'VSCODE_GIT_ASKPASS_MAIN': '/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/extensions/git/dist/askpass-main.js', 'BROWSER': '/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/bin/helpers/browser.sh', 'PATH': '/root/miniconda3/envs/Claude_bot/bin:/root/miniconda3/condabin:/root/.vscode-server/data/User/globalStorage/github.copilot-chat/debugCommand:/root/.vscode-server/data/User/globalStorage/github.copilot-chat/copilotCli:/root/.vscode/cli/servers/Stable-07ff9d6178ede9a1bd12ad3399074d726ebe6e43/server/bin/remote-cli:/root/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/root/.vscode-server/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/scripts/noConfigScripts', 'SUNGMIN_CLUSTER_EF307C6F_HEAD_SSH_PORT': 'tcp://10.43.185.213:22', 'TELEGRAM_BOT_USERNAME': 'claudecodebotskypilotbot', 'OLDPWD': '/home', 'TERM_PROGRAM': 'vscode', 'VSCODE_IPC_HOOK_CLI': '/tmp/vscode-ipc-30fbb495-edfd-4c73-871e-2177725a4d4a.sock', '_': '/usr/bin/nohup', 'CUDA_MODULE_LOADING': 'LAZY'}
job dir: /home/RESEARCH/Stein_ASBS/adjoint_samplers/utils
Not using distributed mode
Saving cfg to cfg.yaml
{'project': 'adjoint_sampler', 'train_itr_per_epoch': 100, 'init_stage': 'adjoint', 'seed': 0, 'clip_grad_norm': False, 'checkpoint': None, 'save_freq': 100, 'skip_eval': False, 'timesteps': {'t0': 0.0, 't1': 1.0, 'steps': '${nfe}', 'rescale_t': '${rescale_t}'}, 'resample_batch_size': 512, 'train_batch_size': 512, 'eval_batch_size': 2000, 'num_eval_samples': '${eval_batch_size}', 'dim': 2, 'n_particles': 1, 'spatial_dim': 2, 'energy': {'_target_': 'adjoint_samplers.energies.viz_energies.GMM9Energy', 'dim': '${dim}'}, 'evaluator': {'_target_': 'adjoint_samplers.components.generic_evaluator.GenericEnergyEvaluator'}, 'source': {'_target_': 'adjoint_samplers.utils.dist_utils.Gauss', 'dim': '${dim}', 'scale': '${scale}'}, 'ref_sde': {'_target_': 'adjoint_samplers.components.sde.VESDE', 'sigma_max': '${sigma_max}', 'sigma_min': '${sigma_min}'}, 'controller': {'_target_': 'adjoint_samplers.components.model.FourierMLP', 'dim': '${dim}', 'num_layers': 4, 'channels': 64, 'activation': {'_target_': 'torch.nn.GELU'}, 'last_bias_init': {'_target_': 'torch.nn.init.zeros_', '_partial_': True}, 'last_weight_init': {'_target_': 'torch.nn.init.zeros_', '_partial_': True}}, 'state_cost': {'_target_': 'adjoint_samplers.components.state_cost.ZeroGradStateCost'}, 'term_cost': {'_target_': 'adjoint_samplers.components.term_cost.ScoreGradTermCost', 'max_grad_E_norm': '${max_grad_E_norm}'}, 'adjoint_matcher': {'_target_': 'adjoint_samplers.components.matcher.AdjointVEMatcher', 'grad_state_cost': {'_target_': 'adjoint_samplers.components.state_cost.ZeroGradStateCost'}, 'buffer': {'_target_': 'adjoint_samplers.components.buffer.BatchBuffer', 'buffer_size': '${adjoint_matcher.buffer_size}'}, 'buffer_size': 10000, 'duplicates': 10, 'resample_size': 1000, 'num_epochs_per_stage': '${num_epochs}', 'optim': {'lr': 0.001, 'weight_decay': 0}}, 'exp_name': 'gmm9_asbs', 'scale': 0.5, 'nfe': 100, 'sigma_max': 8, 'sigma_min': 0.01, 'rescale_t': None, 'num_epochs': 3000, 'max_grad_E_norm': 50, 'use_wandb': False, 'eval_freq': 200, 'shared_dir': '/checkpoint', 'distributed': False, 'rank': 0, 'world_size': 1}
Instantiating energy...
Instantiating source...
/root/miniconda3/envs/Sampling_env/lib/python3.10/site-packages/torch/distributions/distribution.py:56: UserWarning: <class 'adjoint_samplers.utils.dist_utils.Gauss'> does not define `arg_constraints`. Please set `arg_constraints = {}` or initialize the distribution with `validate_args=False` to turn off validation.
  warnings.warn(
Instantiating model...
Instantiating grad of costs...
Instantiating adjoint matcher...
Instantiating optimizer...
Instantiating writer...
Instantiating evaluator...
Starting from 0/3000 epochs...
[adjoint | ep=0000] loss=436.1681 | gpu=19MiB(rsv=24MiB) | t=01:12:56
[adjoint | ep=0001] loss=5006851682861056.0000 | gpu=19MiB(rsv=24MiB) | t=01:12:56
[adjoint | ep=0002] loss=271631138816.0000 | gpu=19MiB(rsv=24MiB) | t=01:12:57
[adjoint | ep=0003] loss=157974462464.0000 | gpu=19MiB(rsv=24MiB) | t=01:12:58
[adjoint | ep=0004] loss=121169608704.0000 | gpu=19MiB(rsv=24MiB) | t=01:12:59
[adjoint | ep=0005] loss=70854705152.0000 | gpu=19MiB(rsv=24MiB) | t=01:12:59
[adjoint | ep=0006] loss=77990821888.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:00
[adjoint | ep=0007] loss=82934390784.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:01
[adjoint | ep=0008] loss=47636709376.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:02
[adjoint | ep=0009] loss=46451482624.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:02
[adjoint | ep=0010] loss=49775235072.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:03
[adjoint | ep=0011] loss=38126809088.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:04
[adjoint | ep=0012] loss=43045568512.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:04
[adjoint | ep=0013] loss=40456802304.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:05
[adjoint | ep=0014] loss=31534733312.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:06
[adjoint | ep=0015] loss=39098601472.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:06
[adjoint | ep=0016] loss=31257655296.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:07
[adjoint | ep=0017] loss=27555731456.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:08
[adjoint | ep=0018] loss=24806004736.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:09
[adjoint | ep=0019] loss=31574984704.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:09
[adjoint | ep=0020] loss=13219471360.0000 | gpu=19MiB(rsv=24MiB) | t=01:13:10
[adjoint | ep=0021] loss=1113.3768 | gpu=19MiB(rsv=24MiB) | t=01:13:11
[adjoint | ep=0022] loss=1079.9728 | gpu=19MiB(rsv=24MiB) | t=01:13:12
[adjoint | ep=0023] loss=1043.7822 | gpu=19MiB(rsv=24MiB) | t=01:13:13
[adjoint | ep=0024] loss=1011.9648 | gpu=19MiB(rsv=24MiB) | t=01:13:13
[adjoint | ep=0025] loss=981.8571 | gpu=19MiB(rsv=24MiB) | t=01:13:14
[adjoint | ep=0026] loss=949.5380 | gpu=19MiB(rsv=24MiB) | t=01:13:15
[adjoint | ep=0027] loss=920.8997 | gpu=19MiB(rsv=24MiB) | t=01:13:16
[adjoint | ep=0028] loss=889.8436 | gpu=19MiB(rsv=24MiB) | t=01:13:17
[adjoint | ep=0029] loss=863.3781 | gpu=19MiB(rsv=24MiB) | t=01:13:19
[adjoint | ep=0030] loss=833.6016 | gpu=19MiB(rsv=24MiB) | t=01:13:20
[adjoint | ep=0031] loss=804.3965 | gpu=19MiB(rsv=24MiB) | t=01:13:22
[adjoint | ep=0032] loss=782.6887 | gpu=19MiB(rsv=24MiB) | t=01:13:23
[adjoint | ep=0033] loss=755.6213 | gpu=19MiB(rsv=24MiB) | t=01:13:24
[adjoint | ep=0034] loss=731.4991 | gpu=19MiB(rsv=24MiB) | t=01:13:26
[adjoint | ep=0035] loss=706.8197 | gpu=19MiB(rsv=24MiB) | t=01:13:27
[adjoint | ep=0036] loss=670.8172 | gpu=19MiB(rsv=24MiB) | t=01:13:28
[adjoint | ep=0037] loss=746.4908 | gpu=19MiB(rsv=24MiB) | t=01:13:30
[adjoint | ep=0038] loss=1670.4343 | gpu=19MiB(rsv=24MiB) | t=01:13:31
[adjoint | ep=0039] loss=1632.8495 | gpu=19MiB(rsv=24MiB) | t=01:13:32
[adjoint | ep=0040] loss=1694.0757 | gpu=19MiB(rsv=24MiB) | t=01:13:34
[adjoint | ep=0041] loss=1853.2677 | gpu=19MiB(rsv=24MiB) | t=01:13:35
[adjoint | ep=0042] loss=2032.8727 | gpu=19MiB(rsv=24MiB) | t=01:13:36
[adjoint | ep=0043] loss=2180.3604 | gpu=19MiB(rsv=24MiB) | t=01:13:38
[adjoint | ep=0044] loss=2251.9622 | gpu=19MiB(rsv=24MiB) | t=01:13:39
[adjoint | ep=0045] loss=2362.1794 | gpu=19MiB(rsv=24MiB) | t=01:13:40
[adjoint | ep=0046] loss=2439.6367 | gpu=19MiB(rsv=24MiB) | t=01:13:42
[adjoint | ep=0047] loss=2469.5579 | gpu=19MiB(rsv=24MiB) | t=01:13:43
[adjoint | ep=0048] loss=2535.5771 | gpu=19MiB(rsv=24MiB) | t=01:13:44
[adjoint | ep=0049] loss=2641.9346 | gpu=19MiB(rsv=24MiB) | t=01:13:46
[adjoint | ep=0050] loss=2681.9741 | gpu=19MiB(rsv=24MiB) | t=01:13:47
[adjoint | ep=0051] loss=2693.2151 | gpu=19MiB(rsv=24MiB) | t=01:13:49
[adjoint | ep=0052] loss=2592.4907 | gpu=19MiB(rsv=24MiB) | t=01:13:50
[adjoint | ep=0053] loss=2514.5542 | gpu=19MiB(rsv=24MiB) | t=01:13:51
[adjoint | ep=0054] loss=2389.2168 | gpu=19MiB(rsv=24MiB) | t=01:13:53
[adjoint | ep=0055] loss=2305.0598 | gpu=19MiB(rsv=24MiB) | t=01:13:54
[adjoint | ep=0056] loss=2287.2788 | gpu=19MiB(rsv=24MiB) | t=01:13:55
[adjoint | ep=0057] loss=2087.0945 | gpu=19MiB(rsv=24MiB) | t=01:13:57
[adjoint | ep=0058] loss=1847.8501 | gpu=19MiB(rsv=24MiB) | t=01:13:58
[adjoint | ep=0059] loss=1727.8649 | gpu=19MiB(rsv=24MiB) | t=01:13:59
[adjoint | ep=0060] loss=1605.3047 | gpu=19MiB(rsv=24MiB) | t=01:14:01
[adjoint | ep=0061] loss=1486.2933 | gpu=19MiB(rsv=24MiB) | t=01:14:02
[adjoint | ep=0062] loss=1370.1277 | gpu=19MiB(rsv=24MiB) | t=01:14:04
[adjoint | ep=0063] loss=1274.3785 | gpu=19MiB(rsv=24MiB) | t=01:14:05
[adjoint | ep=0064] loss=1187.0231 | gpu=19MiB(rsv=24MiB) | t=01:14:06
[adjoint | ep=0065] loss=1118.7271 | gpu=19MiB(rsv=24MiB) | t=01:14:08
[adjoint | ep=0066] loss=1042.9578 | gpu=19MiB(rsv=24MiB) | t=01:14:09
[adjoint | ep=0067] loss=976.0089 | gpu=19MiB(rsv=24MiB) | t=01:14:10
[adjoint | ep=0068] loss=956.6527 | gpu=19MiB(rsv=24MiB) | t=01:14:12
[adjoint | ep=0069] loss=888.1216 | gpu=19MiB(rsv=24MiB) | t=01:14:13
[adjoint | ep=0070] loss=907.4160 | gpu=19MiB(rsv=24MiB) | t=01:14:14
[adjoint | ep=0071] loss=945.7830 | gpu=19MiB(rsv=24MiB) | t=01:14:16
[adjoint | ep=0072] loss=964.1946 | gpu=19MiB(rsv=24MiB) | t=01:14:17
[adjoint | ep=0073] loss=951.4956 | gpu=19MiB(rsv=24MiB) | t=01:14:19
[adjoint | ep=0074] loss=945.4508 | gpu=19MiB(rsv=24MiB) | t=01:14:20
[adjoint | ep=0075] loss=907.8719 | gpu=19MiB(rsv=24MiB) | t=01:14:21
[adjoint | ep=0076] loss=863.2558 | gpu=19MiB(rsv=24MiB) | t=01:14:23
[adjoint | ep=0077] loss=850.7260 | gpu=19MiB(rsv=24MiB) | t=01:14:24
[adjoint | ep=0078] loss=840.6067 | gpu=19MiB(rsv=24MiB) | t=01:14:25
[adjoint | ep=0079] loss=832.5711 | gpu=19MiB(rsv=24MiB) | t=01:14:26
[adjoint | ep=0080] loss=822.2395 | gpu=19MiB(rsv=24MiB) | t=01:14:28
[adjoint | ep=0081] loss=802.7620 | gpu=19MiB(rsv=24MiB) | t=01:14:29
[adjoint | ep=0082] loss=784.7141 | gpu=19MiB(rsv=24MiB) | t=01:14:30
[adjoint | ep=0083] loss=742.7787 | gpu=19MiB(rsv=24MiB) | t=01:14:31
[adjoint | ep=0084] loss=706.0281 | gpu=19MiB(rsv=24MiB) | t=01:14:32
[adjoint | ep=0085] loss=676.1512 | gpu=19MiB(rsv=24MiB) | t=01:14:34
[adjoint | ep=0086] loss=651.6507 | gpu=19MiB(rsv=24MiB) | t=01:14:35
[adjoint | ep=0087] loss=603.9226 | gpu=19MiB(rsv=24MiB) | t=01:14:36
[adjoint | ep=0088] loss=568.7021 | gpu=19MiB(rsv=24MiB) | t=01:14:38
[adjoint | ep=0089] loss=526.5859 | gpu=19MiB(rsv=24MiB) | t=01:14:39
[adjoint | ep=0090] loss=467.3536 | gpu=19MiB(rsv=24MiB) | t=01:14:41
[adjoint | ep=0091] loss=420.1891 | gpu=19MiB(rsv=24MiB) | t=01:14:42
[adjoint | ep=0092] loss=398.0287 | gpu=19MiB(rsv=24MiB) | t=01:14:43
[adjoint | ep=0093] loss=385.3065 | gpu=19MiB(rsv=24MiB) | t=01:14:45
[adjoint | ep=0094] loss=365.4267 | gpu=19MiB(rsv=24MiB) | t=01:14:46
[adjoint | ep=0095] loss=347.2122 | gpu=19MiB(rsv=24MiB) | t=01:14:47
[adjoint | ep=0096] loss=325.2303 | gpu=19MiB(rsv=24MiB) | t=01:14:49
[adjoint | ep=0097] loss=310.5468 | gpu=19MiB(rsv=24MiB) | t=01:14:50
[adjoint | ep=0098] loss=298.7686 | gpu=19MiB(rsv=24MiB) | t=01:14:51
[adjoint | ep=0099] loss=278.0441 | gpu=19MiB(rsv=24MiB) | t=01:14:53
[adjoint | ep=0100] loss=261.9922 | gpu=19MiB(rsv=24MiB) | t=01:14:54
Periodic save @ epoch 100 (save_freq=100)
[adjoint | ep=0101] loss=243.5656 | gpu=19MiB(rsv=24MiB) | t=01:14:55
[adjoint | ep=0102] loss=232.5251 | gpu=19MiB(rsv=24MiB) | t=01:14:57
[adjoint | ep=0103] loss=234.9074 | gpu=19MiB(rsv=24MiB) | t=01:14:58
[adjoint | ep=0104] loss=233.3820 | gpu=19MiB(rsv=24MiB) | t=01:14:59
[adjoint | ep=0105] loss=232.1090 | gpu=19MiB(rsv=24MiB) | t=01:15:01
[adjoint | ep=0106] loss=232.3847 | gpu=19MiB(rsv=24MiB) | t=01:15:02
[adjoint | ep=0107] loss=228.9847 | gpu=19MiB(rsv=24MiB) | t=01:15:03
[adjoint | ep=0108] loss=225.1702 | gpu=19MiB(rsv=24MiB) | t=01:15:05
[adjoint | ep=0109] loss=216.1432 | gpu=19MiB(rsv=24MiB) | t=01:15:06
[adjoint | ep=0110] loss=206.4035 | gpu=19MiB(rsv=24MiB) | t=01:15:08
[adjoint | ep=0111] loss=195.8800 | gpu=19MiB(rsv=24MiB) | t=01:15:09
[adjoint | ep=0112] loss=181.1470 | gpu=19MiB(rsv=24MiB) | t=01:15:10
[adjoint | ep=0113] loss=173.2497 | gpu=19MiB(rsv=24MiB) | t=01:15:11
[adjoint | ep=0114] loss=167.1287 | gpu=19MiB(rsv=24MiB) | t=01:15:13
[adjoint | ep=0115] loss=160.7943 | gpu=19MiB(rsv=24MiB) | t=01:15:14
[adjoint | ep=0116] loss=152.7899 | gpu=19MiB(rsv=24MiB) | t=01:15:16
[adjoint | ep=0117] loss=145.8364 | gpu=19MiB(rsv=24MiB) | t=01:15:17
[adjoint | ep=0118] loss=136.9543 | gpu=19MiB(rsv=24MiB) | t=01:15:18
[adjoint | ep=0119] loss=130.9899 | gpu=19MiB(rsv=24MiB) | t=01:15:20
[adjoint | ep=0120] loss=124.7083 | gpu=19MiB(rsv=24MiB) | t=01:15:21
[adjoint | ep=0121] loss=121.6814 | gpu=19MiB(rsv=24MiB) | t=01:15:22
[adjoint | ep=0122] loss=116.7001 | gpu=19MiB(rsv=24MiB) | t=01:15:24
[adjoint | ep=0123] loss=113.3898 | gpu=19MiB(rsv=24MiB) | t=01:15:25
[adjoint | ep=0124] loss=110.6411 | gpu=19MiB(rsv=24MiB) | t=01:15:26
[adjoint | ep=0125] loss=107.4564 | gpu=19MiB(rsv=24MiB) | t=01:15:28
[adjoint | ep=0126] loss=105.4013 | gpu=19MiB(rsv=24MiB) | t=01:15:29
[adjoint | ep=0127] loss=101.9650 | gpu=19MiB(rsv=24MiB) | t=01:15:31
[adjoint | ep=0128] loss=97.4322 | gpu=19MiB(rsv=24MiB) | t=01:15:32
[adjoint | ep=0129] loss=94.0874 | gpu=19MiB(rsv=24MiB) | t=01:15:33
[adjoint | ep=0130] loss=91.5233 | gpu=19MiB(rsv=24MiB) | t=01:15:34
[adjoint | ep=0131] loss=89.5077 | gpu=19MiB(rsv=24MiB) | t=01:15:36
[adjoint | ep=0132] loss=87.3450 | gpu=19MiB(rsv=24MiB) | t=01:15:37
[adjoint | ep=0133] loss=84.8350 | gpu=19MiB(rsv=24MiB) | t=01:15:39
[adjoint | ep=0134] loss=81.1878 | gpu=19MiB(rsv=24MiB) | t=01:15:40
[adjoint | ep=0135] loss=80.3305 | gpu=19MiB(rsv=24MiB) | t=01:15:41
